listing_id,nb_reviews,neg_proprete,pct_proprete,neg_bruit,pct_bruit,neg_confort_literie,pct_confort_literie,neg_temperature,pct_temperature,neg_accueil,pct_accueil
1210330568940619632,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1210790712934435359,20,0,0.0,3,15.0,0,0.0,0,0.0,0,0.0
1210794924933019351,8,0,0.0,0,0.0,1,12.5,0,0.0,0,0.0
1210814435157356633,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1210892423787890828,55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1211050121065765179,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1211391245647039346,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1211447399607774107,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1211488228870724427,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1211664762112691931,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1212219919136109786,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1212239254592823986,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1212241973360063681,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1212283071770675342,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1212372454516201542,51,0,0.0,1,2.0,0,0.0,0,0.0,0,0.0
1212762507082403261,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1213006682142937550,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1213022765495118141,24,0,0.0,0,0.0,1,4.2,1,4.2,0,0.0
1213518946300401706,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1213705431316918112,28,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0
1213727574992668154,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1214302760116668212,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1214366140106794167,73,0,0.0,1,1.4,0,0.0,0,0.0,0,0.0
1214468453026805526,20,0,0.0,1,5.0,0,0.0,0,0.0,0,0.0
1214472500742618258,27,3,11.1,0,0.0,0,0.0,0,0.0,0,0.0
1214631761318859599,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1214970532186291502,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1215215063124337251,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1215851052532672425,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1215953855094187294,17,1,5.9,0,0.0,0,0.0,0,0.0,0,0.0
1215967762187661518,39,0,0.0,1,2.6,0,0.0,0,0.0,0,0.0
1216474405782340038,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1216506323475429783,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1216523344946110194,57,3,5.3,0,0.0,0,0.0,0,0.0,0,0.0
1216556888620333477,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1216677172803804403,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1216699509605952793,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1216717513452600831,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1217814175537942280,19,1,5.3,0,0.0,0,0.0,0,0.0,0,0.0
1218156736681829468,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1218197159800220661,12,0,0.0,0,0.0,0,0.0,1,8.3,0,0.0
1218604879869033930,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0
1218718470616717517,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1219361664970967153,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1219426127941311971,22,0,0.0,0,0.0,1,4.5,2,9.1,0,0.0
1219492293368593223,79,2,2.5,3,3.8,1,1.3,0,0.0,0,0.0
1219713534966574558,93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1220091291254496840,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1220227562631590477,16,0,0.0,1,6.2,2,12.5,0,0.0,0,0.0
1220797208563111493,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1221086847629130401,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1221585095883426817,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1221585361441806346,81,1,1.2,1,1.2,0,0.0,0,0.0,0,0.0
1221632574374179102,12,0,0.0,1,8.3,0,0.0,0,0.0,0,0.0
1221711303111533777,53,1,1.9,0,0.0,0,0.0,0,0.0,0,0.0
1221728604212393681,14,0,0.0,2,14.3,0,0.0,0,0.0,0,0.0
1222274655946095186,16,0,0.0,0,0.0,0,0.0,1,6.2,0,0.0
1222417200022034475,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1222522738721884643,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1223067663985545822,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1223270037126576400,61,1,1.6,0,0.0,0,0.0,1,1.6,0,0.0
1223665050847637773,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1223774659433704224,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1224022633554563689,33,3,9.1,0,0.0,0,0.0,3,9.1,0,0.0
1224468382289999829,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1224595026088291396,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1224672271635749085,28,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6
1225286194534042062,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1225876808831206360,35,0,0.0,1,2.9,0,0.0,0,0.0,0,0.0
1225996288030605575,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1226052365049746777,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1226107420866365449,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1226216479572749221,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1226228039396354085,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1226322933258296706,6,0,0.0,1,16.7,0,0.0,0,0.0,0,0.0
1226685742893414620,36,0,0.0,1,2.8,0,0.0,0,0.0,1,2.8
1226704347550667528,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1226858987308624008,15,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0
1227524179413209941,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1227545365450325800,88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1228000217282670433,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1228027348796482389,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1228049913498423025,7,0,0.0,2,28.6,0,0.0,0,0.0,0,0.0
1228367208532764439,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1228887454654798846,9,1,11.1,0,0.0,0,0.0,0,0.0,0,0.0
1229375188877489412,73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1229494920816908196,28,0,0.0,0,0.0,0,0.0,1,3.6,0,0.0
1229630097650999664,24,3,12.5,0,0.0,0,0.0,0,0.0,0,0.0
1229656271914321409,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1229686095139341350,4,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0
1229798069854994013,9,1,11.1,0,0.0,1,11.1,0,0.0,0,0.0
1230883070796498430,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
1231683407371703027,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1231746901141939735,112,2,1.8,0,0.0,0,0.0,0,0.0,0,0.0
1231794610169432868,29,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
1231952784345817048,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1231982432810150694,85,2,2.4,1,1.2,1,1.2,0,0.0,0,0.0
1232546939099634395,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1232575476990510449,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1232596405729062315,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1232605683037119637,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1232610933467530853,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1232627547612609943,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1232702126673220192,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1233267891802953328,27,0,0.0,1,3.7,0,0.0,0,0.0,0,0.0
1233364813929011199,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1234889737022131028,36,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
1235543924642391718,76,1,1.3,0,0.0,0,0.0,0,0.0,0,0.0
1236180785912555283,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1236359569833815287,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1236810333110231094,25,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0
1236820939271455501,15,0,0.0,1,6.7,0,0.0,0,0.0,0,0.0
1236845052218898897,52,1,1.9,1,1.9,0,0.0,1,1.9,0,0.0
1237089248890395050,27,0,0.0,1,3.7,0,0.0,0,0.0,0,0.0
1237235143675698020,23,2,8.7,0,0.0,0,0.0,1,4.3,0,0.0
1237497488004121482,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1237500453130333939,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1237593883240154706,13,0,0.0,0,0.0,0,0.0,1,7.7,0,0.0
1237793131553705690,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1238344416780603831,11,0,0.0,0,0.0,0,0.0,1,9.1,0,0.0
1238353092611078456,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1238387252910691686,80,3,3.8,0,0.0,0,0.0,1,1.2,0,0.0
1238415098797661917,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1239055654246367124,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1239500119735697397,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1239640029497660220,31,0,0.0,2,6.5,1,3.2,1,3.2,0,0.0
1239800085059074168,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1239840879356472810,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1240080616518712313,30,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0
1240358245268210993,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1240457469628715572,27,0,0.0,1,3.7,0,0.0,0,0.0,0,0.0
1240555389722893502,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1240611336564596968,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1240778178925527346,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1241096571339346446,61,1,1.6,1,1.6,0,0.0,0,0.0,0,0.0
1241098369185502983,11,1,9.1,0,0.0,0,0.0,0,0.0,0,0.0
1241150679928985713,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1241909129890765433,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1241981333709565822,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1242019576711024310,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1242065784186335156,22,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0
1242090081666599320,54,2,3.7,1,1.9,0,0.0,0,0.0,0,0.0
1242111649252576843,10,1,10.0,1,10.0,0,0.0,0,0.0,0,0.0
1242116329936001293,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1242214914673869196,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
1243275699646827799,46,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0
1243310978889726816,6,1,16.7,0,0.0,0,0.0,0,0.0,0,0.0
1244129762718988650,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1244437802944649057,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1244720082339461846,18,0,0.0,1,5.6,0,0.0,1,5.6,1,5.6
1244726354985099662,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1245367552795132919,4,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0
1245570805592842058,85,1,1.2,1,1.2,0,0.0,0,0.0,0,0.0
1245609157273890836,50,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1246143993132077854,17,0,0.0,1,5.9,0,0.0,0,0.0,0,0.0
1246859200545784819,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1247037057893629622,31,1,3.2,3,9.7,0,0.0,0,0.0,0,0.0
1247573812341914553,43,1,2.3,2,4.7,0,0.0,0,0.0,0,0.0
1247595188842352499,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1247618633760181764,28,0,0.0,1,3.6,0,0.0,0,0.0,1,3.6
1247626570835405691,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1247697379923111958,7,1,14.3,1,14.3,0,0.0,0,0.0,0,0.0
1247824044082345954,18,0,0.0,1,5.6,0,0.0,0,0.0,0,0.0
1247875638984685921,33,0,0.0,1,3.0,0,0.0,0,0.0,0,0.0
1248140688306419843,21,5,23.8,0,0.0,1,4.8,0,0.0,0,0.0
1248332737258161411,49,0,0.0,1,2.0,1,2.0,2,4.1,0,0.0
1248531441320905936,35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1248537152972521307,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1249001325979378868,77,2,2.6,1,1.3,0,0.0,0,0.0,0,0.0
1249135062046972404,25,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0
1249157354926603823,53,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0
1249250369646693706,61,0,0.0,2,3.3,2,3.3,0,0.0,0,0.0
1249949020550157977,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1249949971146317152,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1249963086667423136,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1250104492227804896,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1250130329878558490,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1250136801437151572,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1251395252729215171,35,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0
1251498124484132531,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1251498999095497490,61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1251923836693827614,67,1,1.5,0,0.0,1,1.5,0,0.0,0,0.0
1252037363003623104,34,1,2.9,0,0.0,1,2.9,0,0.0,0,0.0
1252106607071397247,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1252118734452380360,14,0,0.0,0,0.0,1,7.1,0,0.0,0,0.0
1252188569792443337,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1252284375170713764,57,1,1.8,0,0.0,0,0.0,0,0.0,0,0.0
1252657236656281174,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1252747843660029199,75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1252761142283669921,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1252860377448640317,35,1,2.9,6,17.1,2,5.7,0,0.0,0,0.0
1252944022963909198,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1253078307303742833,7,0,0.0,1,14.3,0,0.0,0,0.0,0,0.0
1253381976185222875,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1253545551981086749,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1253546737824178979,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1253549503417196034,6,0,0.0,1,16.7,0,0.0,0,0.0,0,0.0
1253550281535216792,8,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0
1253551118150392538,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1253726601582288046,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1254257008449501440,22,0,0.0,1,4.5,0,0.0,1,4.5,0,0.0
1254952792787092978,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1255063524626042783,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1255150747834736911,9,0,0.0,1,11.1,1,11.1,0,0.0,0,0.0
1255595064185543351,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1256373234852139153,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1256407957611077018,25,0,0.0,4,16.0,0,0.0,0,0.0,0,0.0
1256437295246047058,35,1,2.9,1,2.9,2,5.7,0,0.0,0,0.0
1256449673458820393,33,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
1256515886316413761,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1256526758329670424,14,1,7.1,0,0.0,0,0.0,0,0.0,0,0.0
1256627059176489438,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1257244716378883291,60,3,5.0,4,6.7,1,1.7,1,1.7,0,0.0
1257282457210320414,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1257722581787329345,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1257736483448921852,134,1,0.7,9,6.7,2,1.5,5,3.7,0,0.0
1257736483664391011,82,4,4.9,3,3.7,2,2.4,1,1.2,0,0.0
1257736670462527366,8,0,0.0,1,12.5,0,0.0,2,25.0,0,0.0
1257743335626067014,41,1,2.4,1,2.4,0,0.0,0,0.0,0,0.0
1257831824834387350,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1257833765205827783,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1257974770196190299,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1258052243017041923,72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1258096052057023484,41,0,0.0,1,2.4,1,2.4,1,2.4,0,0.0
1258466306148916359,51,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0
1258571204964282677,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1258574579197164521,26,1,3.8,1,3.8,0,0.0,0,0.0,0,0.0
1258685997845671115,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1259197795255929570,14,0,0.0,1,7.1,0,0.0,0,0.0,0,0.0
1259281110028085065,16,1,6.2,1,6.2,1,6.2,0,0.0,0,0.0
1259332227888009062,57,1,1.8,0,0.0,1,1.8,0,0.0,0,0.0
1259506026428704236,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1259525514117011458,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1259920699602133216,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1260066270796291000,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1260076195386913039,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1260364541509434396,27,1,3.7,0,0.0,0,0.0,0,0.0,0,0.0
1260696895960151098,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1260792788615953558,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1260990014997096156,26,2,7.7,0,0.0,0,0.0,0,0.0,0,0.0
1261542969782985104,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1261564242047166292,13,1,7.7,0,0.0,1,7.7,0,0.0,0,0.0
1261570629083148866,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1261635292875433344,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1261954051310315308,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1261979585297738316,26,0,0.0,0,0.0,1,3.8,0,0.0,0,0.0
1262812819903168186,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1262957078002052381,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1262958576170986265,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1263149197398587340,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1263528124828247148,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1263807801990316276,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1264330430293126555,51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1264399672596908504,21,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
1264628280079894804,31,1,3.2,6,19.4,0,0.0,0,0.0,0,0.0
1265640930248691754,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1265987205914490813,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1266411206862904441,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1266672714268257908,29,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
1266692487567475641,17,1,5.9,0,0.0,0,0.0,0,0.0,0,0.0
1266723349374428490,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1266764212928231425,32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1267162943191382272,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1267218117750403180,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1267240141369261521,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1267282905501060355,5,1,20.0,1,20.0,1,20.0,0,0.0,0,0.0
1267376223241084382,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1267380890174607260,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1267390293395994538,7,1,14.3,1,14.3,0,0.0,0,0.0,0,0.0
1268243120438351193,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1268990059550918449,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1269410812878582962,37,0,0.0,1,2.7,0,0.0,0,0.0,0,0.0
1269563744400717753,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1270001937942344535,68,0,0.0,1,1.5,0,0.0,0,0.0,0,0.0
1270055761286890556,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1270066455689065342,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1270192336376898201,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1270209992800446115,44,1,2.3,0,0.0,0,0.0,0,0.0,0,0.0
1270303600575366920,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1270924794186778202,4,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0
1270979337239083213,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1271013341942902898,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1271091357027027710,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1271446578326691815,11,0,0.0,3,27.3,0,0.0,0,0.0,0,0.0
1271533699683637809,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1271722447913049103,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1271756726599729756,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1273033692002594539,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1273121510391191914,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1273132982048045896,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1273687067243802779,15,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0
1274608600384547269,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1275098649406820186,40,1,2.5,0,0.0,0,0.0,1,2.5,0,0.0
1275241799695419055,54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1275254151554657713,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1275287431467286974,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1275297262419188365,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1276663762416778692,31,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0
1276946056214407503,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1277308262350914418,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1277464120437944716,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1277472827917680541,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1277578302247793534,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0
1278082145248200985,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1278104360721125572,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1279785175014355010,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1281081743524427232,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1281104280452482054,11,1,9.1,0,0.0,0,0.0,0,0.0,0,0.0
1281788931031342066,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1281934033917125665,13,2,15.4,1,7.7,1,7.7,0,0.0,0,0.0
1281940281034108233,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1282482880549863332,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1282519818308632347,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1283188768188729974,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1283211292078692313,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1283299717121536839,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0
1283479000561409801,38,1,2.6,1,2.6,0,0.0,0,0.0,0,0.0
1283931230255216285,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1284115144353297977,7,0,0.0,2,28.6,0,0.0,0,0.0,0,0.0
1284636239626228570,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1284713301157275974,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1284814990990688967,24,1,4.2,0,0.0,0,0.0,0,0.0,0,0.0
1285568733704099275,11,1,9.1,1,9.1,0,0.0,0,0.0,0,0.0
1286009219153187176,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1286090294955261019,36,1,2.8,1,2.8,0,0.0,0,0.0,0,0.0
1286100864965447014,11,0,0.0,0,0.0,1,9.1,0,0.0,0,0.0
1286189797439754264,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1286386517289025979,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1286905300052389699,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1287040723913973582,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1287058567094498760,17,0,0.0,2,11.8,0,0.0,0,0.0,0,0.0
1287092291467603861,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1287662439727748606,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1287717967114751152,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1287768788571860563,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1288493406090307931,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1288997758007215711,10,0,0.0,2,20.0,0,0.0,0,0.0,0,0.0
1289159042116382161,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1289619095630530606,30,1,3.3,2,6.7,0,0.0,0,0.0,0,0.0
1289711335622364298,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1289746925608943258,17,0,0.0,0,0.0,0,0.0,1,5.9,0,0.0
1289792942023896250,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1289906806739593360,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1289935582190936225,32,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
1290359090439573554,18,0,0.0,0,0.0,0,0.0,1,5.6,0,0.0
1290403458230287032,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1290442945679873343,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
